bank_transaction_id,bank_operation_date,bank_amount,bank_ref,bank_payment_class,bank_label,customer_transaction_id,customer_accounting_date,customer_amount,customer_external_doc_number,customer_payment_type,customer_description,score
74985,2025-01-06,446797.866,,CLT EFFET,REMISE EFFETS/ESCOMPTE AGENCE REMISE N:1,1077,2025-01-06,44921.631,10155414127,EFFETS CLT,Validation Effet escompté en Banque,38.94736842105263
75009,2025-01-13,342783.739,,CLT EFFET,REMISE EFFETS/ESCOMPTE AGENCE REMISE N:1,1116,2025-01-14,81779.721,1,VIREMENTS CLT,Virement Reçu,41.72727272727273
75151,2025-01-27,143707.915,,CLT EFFET,REMISE EFFETS/ESCOMPTE AGENCE REMISE N:1,1216,2025-01-27,26408.461,10155428580,EFFETS CLT,Validation Effet escompté en Banque,38.94736842105263
75256,2025-02-03,52816.922,,CLT EFFET,REMISE EFFETS/ESCOMPTE AGENCE REMISE N:3,1274,2025-02-04,21000.0,1,VIREMENTS CLT,Virement Reçu,41.72727272727273
75289,2025-02-07,492734.609,,CLT EFFET,REMISE EFFETS/ESCOMPTE AGENCE REMISE N:2,1288,2025-02-05,10341.328,1,VIREMENTS CLT,Virement Reçu,40.72727272727273
75349,2025-02-17,289213.194,,CLT EFFET,REMISE EFFETS/ESCOMPTE AGENCE REMISE N:3,1335,2025-02-14,116890.85,1,VIREMENTS CLT,Virement Reçu,39.72727272727273
75438,2025-02-24,106722.93,,CLT EFFET,REMISE EFFETS/ESCOMPTE AGENCE REMISE N:1,1385,2025-02-24,9956.272,10155450405,EFFETS CLT,Validation Effet escompté en Banque,38.94736842105263
75478,2025-02-27,26832.161,,CLT EFFET,REMISE EFFETS/ESCOMPTE AGENCE REMISE N:1,1422,2025-02-27,3771.0,10328123694,EFFETS CLT,Validation Effet escompté en Banque,38.94736842105263
75594,2025-03-05,155194.191,,CLT EFFET,REMISE EFFETS/ESCOMPTE AGENCE REMISE N:3,1478,2025-03-05,17341.261,10155452345,EFFETS CLT,Validation Effet escompté en Banque,38.94736842105263
75624,2025-03-10,161448.184,,CLT EFFET,REMISE EFFETS/ESCOMPTE AGENCE REMISE N:2,1514,2025-03-13,61234.784,1,VIREMENTS CLT,Virement Reçu,39.72727272727273
75723,2025-03-19,266727.687,,CLT EFFET,REMISE EFFETS/ESCOMPTE AGENCE REMISE N:1,1589,2025-03-24,18719.325,1,EFFETS CLT,Validation Effet escompté en Banque,43.94736842105263
75757,2025-03-26,205631.864,,CLT EFFET,REMISE EFFETS/ESCOMPTE AGENCE REMISE N:2,1589,2025-03-24,18719.325,1,EFFETS CLT,Validation Effet escompté en Banque,46.94736842105263
75768,2025-03-28,61734.653,,CLT EFFET,REMISE EFFETS/ESCOMPTE AGENCE REMISE N:2,1589,2025-03-24,18719.325,1,EFFETS CLT,Validation Effet escompté en Banque,43.94736842105263
75857,2025-04-03,369567.861,,CLT EFFET,REMISE EFFETS/ESCOMPTE AGENCE REMISE N:1,1631,2025-04-03,17563.0,9914964416,EFFETS CLT,Validation Effet escompté en Banque,38.94736842105263
75884,2025-04-10,477220.288,,CLT EFFET,REMISE EFFETS/ESCOMPTE AGENCE REMISE N:3,1669,2025-04-10,7800.715,9914969945,EFFETS CLT,Validation Effet escompté en Banque,38.94736842105263
75958,2025-04-21,248008.293,,CLT EFFET,REMISE EFFETS/ESCOMPTE AGENCE REMISE N:1,1747,2025-04-21,89502.428,9914965871,EFFETS CLT,Validation Effet escompté en Banque,38.94736842105263
75994,2025-04-25,113710.578,,CLT EFFET,REMISE EFFETS/ESCOMPTE AGENCE REMISE N:2,1772,2025-04-25,13835.042,10396924145,EFFETS CLT,Validation Effet escompté en Banque,38.94736842105263
76033,2025-04-30,95847.659,,CLT EFFET,REMISE EFFETS/ESCOMPTE AGENCE REMISE N:2,1806,2025-04-30,4907.107,1,VIREMENTS CLT,Virement Reçu,42.72727272727273
76042,2025-05-02,346674.32,,CLT EFFET,REMISE EFFETS/ESCOMPTE AGENCE REMISE N:2,1806,2025-04-30,4907.107,1,VIREMENTS CLT,Virement Reçu,40.72727272727273
76216,2025-05-21,776.523,,CLT EFFET,ANNULATION REMISE EFFET DU 24 03 2025,1770,2025-04-24,-776.523,nan,nan,AGIOS D ESCOMPTE EFFET CLIENT BT ZARZIS ,50.0
76421,2025-06-10,90706.947,,CLT EFFET,REMISE EFFETS/ESCOMPTE AGENCE REMISE N:3,2033,2025-06-10,23259.546,10396670975,EFFETS CLT,Validation Effet escompté en Banque,38.94736842105263
76422,2025-06-10,95242.61,,CLT EFFET,REMISE EFFETS/ESCOMPTE AGENCE REMISE N:2,2033,2025-06-10,23259.546,10396670975,EFFETS CLT,Validation Effet escompté en Banque,38.94736842105263
76433,2025-06-12,126417.118,,CLT EFFET,REMISE EFFETS/ESCOMPTE AGENCE REMISE N:4,2047,2025-06-12,8318.558,10396664670,EFFETS CLT,Validation Effet escompté en Banque,38.94736842105263
76532,2025-06-30,60816.411,,CLT EFFET,REMISE EFFETS/ESCOMPTE AGENCE REMISE N:4,2115,2025-06-30,10909.574,10815201725,EFFETS CLT,Validation Effet escompté en Banque,38.94736842105263
76533,2025-06-30,273631.428,,CLT EFFET,REMISE EFFETS/ESCOMPTE AGENCE REMISE N:3,2115,2025-06-30,10909.574,10815201725,EFFETS CLT,Validation Effet escompté en Banque,38.94736842105263
75019,2025-01-15,43248.105,,CLT EFFET,REMISE EFFETS/ESCOMPTE AGENCE REMISE N:1,1116,2025-01-14,81779.721,1,VIREMENTS CLT,Virement Reçu,41.72727272727273
75059,2025-01-20,189083.936,,CLT EFFET,REMISE EFFETS/ESCOMPTE AGENCE REMISE N:2,1201,2025-01-23,12807.107,1,VIREMENTS CLT,Virement Reçu,39.72727272727273
75240,2025-02-03,-39986.598,10109499177,CLT EFFET,REPRISE ESCOMPTE EFFET REJETE 310125 LCN 10109499177,1208,2025-01-24,-39986.598,nan,nan,TRT IMP NOUIRA RAOUF,50.0
75257,2025-02-03,156262.211,,CLT EFFET,REMISE EFFETS/ESCOMPTE AGENCE REMISE N:2,1274,2025-02-04,21000.0,1,VIREMENTS CLT,Virement Reçu,41.72727272727273
75271,2025-02-05,302453.828,,CLT EFFET,REMISE EFFETS/ESCOMPTE AGENCE REMISE N:1,1288,2025-02-05,10341.328,1,VIREMENTS CLT,Virement Reçu,42.72727272727273
75310,2025-02-11,194876.096,,CLT EFFET,REMISE EFFETS/ESCOMPTE AGENCE REMISE N:2,1335,2025-02-14,116890.85,1,VIREMENTS CLT,Virement Reçu,39.72727272727273
75339,2025-02-14,205232.816,,CLT EFFET,REMISE EFFETS/ESCOMPTE AGENCE REMISE N:1,1335,2025-02-14,116890.85,1,VIREMENTS CLT,Virement Reçu,42.72727272727273
75443,2025-02-25,255965.471,,CLT EFFET,REMISE EFFETS/ESCOMPTE AGENCE REMISE N:1,1394,2025-02-25,18887.812,10155453994,EFFETS CLT,Validation Effet escompté en Banque,38.94736842105263
75579,2025-03-04,194283.813,,CLT EFFET,REMISE EFFETS/ESCOMPTE AGENCE REMISE N:1,1461,2025-03-04,12595.121,10155443033,EFFETS CLT,Validation Effet escompté en Banque,38.94736842105263
75612,2025-03-07,195891.385,,CLT EFFET,REMISE EFFETS/ESCOMPTE AGENCE REMISE N:4,1486,2025-03-07,37129.773,10155440705,EFFETS CLT,Validation Effet escompté en Banque,38.94736842105263
75862,2025-04-07,375074.704,,CLT EFFET,REMISE EFFETS/ESCOMPTE AGENCE REMISE N:2,1652,2025-04-07,64522.047,9914964222,EFFETS CLT,Validation Effet escompté en Banque,38.94736842105263
75919,2025-04-14,287701.447,,CLT EFFET,REMISE EFFETS/ESCOMPTE AGENCE REMISE N:1,1712,2025-04-14,20662.006,1,VIREMENTS CLT,Virement Reçu,42.72727272727273
76028,2025-04-29,96430.019,,CLT EFFET,REMISE EFFETS/ESCOMPTE AGENCE REMISE N:4,1806,2025-04-30,4907.107,1,VIREMENTS CLT,Virement Reçu,41.72727272727273
76110,2025-05-05,469248.619,,CLT EFFET,REMISE EFFETS/ESCOMPTE AGENCE REMISE N:2,1866,2025-05-05,58321.1,10396931420,EFFETS CLT,Validation Effet escompté en Banque,38.94736842105263
76171,2025-05-12,489777.876,,CLT EFFET,REMISE EFFETS/ESCOMPTE AGENCE REMISE N:2,1889,2025-05-12,37882.894,10396987583,EFFETS CLT,Validation Effet escompté en Banque,38.94736842105263
76172,2025-05-13,50049.342,,CLT EFFET,REMISE EFFETS/ESCOMPTE AGENCE REMISE N:2,1945,2025-05-16,42491.006,1,VIREMENTS CLT,Virement Reçu,39.72727272727273
76352,2025-06-05,791295.752,,CLT EFFET,REMISE EFFETS/ESCOMPTE AGENCE REMISE N:1,1992,2025-06-04,18944.856,1,VIREMENTS CLT,Virement Reçu,41.72727272727273
76434,2025-06-12,125108.304,,CLT EFFET,REMISE EFFETS/ESCOMPTE AGENCE REMISE N:3,2047,2025-06-12,8318.558,10396664670,EFFETS CLT,Validation Effet escompté en Banque,38.94736842105263
